corpus,titolo,sequenza,tipo,n_eventi,gamma,gamma_A1,gamma_A2,cv_tau
wikipedia,Roman Empire,be,appaiata,33,1.1261104557411095,1.0255641036851255,1.0713905448434786,0.9760170656727901
wikipedia,Roman Empire,is,appaiata,30,1.1112161871946922,1.02508763858561,1.0696649740886215,1.3421267026106125
wikipedia,Roman Empire,public,appaiata,28,1.226574820738046,0.9397026604987091,1.126942440729806,1.1281516472720867
wikipedia,Cold War,vocali,vocali,24932,1.0816836379806791,1.0275204425625697,0.9956710930689882,0.5127003246278605
wikipedia,Cold War,spazio,spazio,12274,1.1189081534666823,0.8943106998122001,1.0307240905592803,0.4722431911346529
wikipedia,Cold War,e,lettera,7963,1.170694142189093,0.9332646836696336,0.9731887700742194,0.82381695022877
wikipedia,Cold War,t,lettera,6033,1.1214146406539087,1.0211395405594699,1.0645504195731317,0.8356397596244952
wikipedia,Cold War,a,lettera,5299,1.1891607560011477,0.9442577299030012,0.9867851781375138,0.8889045784388294
wikipedia,Cold War,n,lettera,5255,1.176424553742558,0.9968995411328846,0.9862604571531962,0.8672628249258197
wikipedia,Cold War,i,lettera,5213,1.2060699951113252,0.939552890294328,0.9730146585390561,0.8840348730906649
wikipedia,Cold War,o,lettera,4638,1.2022627791563107,0.9895965558688867,1.011571834414694,0.8961361375691228
wikipedia,Cold War,s,lettera,4221,1.0671829580283247,0.9207802948896294,0.9818682114780026,0.9446778698443923
wikipedia,Cold War,r,lettera,4056,1.0642379997334852,0.9859446899135208,1.047743273313765,0.8433927872401702
wikipedia,Cold War,h,lettera,2666,1.2052914108324067,1.0623954956073822,0.9482301080961962,0.8595991619955291
wikipedia,Cold War,d,lettera,2558,1.0860307891537213,0.9217718155049356,0.9864335084470972,0.8955540943424749
wikipedia,Cold War,l,lettera,2497,1.0649286016041843,0.9880848610441059,0.9467964286407877,0.9614440023394989
wikipedia,Cold War,c,lettera,2303,1.0986595420978367,0.933675066613251,1.0112582239069827,0.9648203527515137
wikipedia,Cold War,u,lettera,1819,1.0828586835301006,0.9884059931333896,0.986929587124374,0.8827697602778621
wikipedia,Cold War,m,lettera,1766,1.1209171310018504,0.9801333693853653,1.0322256388427056,1.0069048261916935
wikipedia,Cold War,p,lettera,1404,1.087037811919839,0.9716458080079438,1.0342988572108684,1.044708413134214
wikipedia,Cold War,g,lettera,1255,1.0574733671281629,0.9848140465032458,1.0024012438352876,0.981857829526135
wikipedia,Cold War,f,lettera,1209,1.0486023943392047,1.078076113208352,1.017505128547403,0.9617566635676614
wikipedia,Cold War,w,lettera,1106,1.1160822992033326,1.0030205548996154,1.0220574955741781,1.014410807740333
wikipedia,Cold War,b,lettera,861,1.1263053372534082,1.0299183401458276,1.0245107647592147,1.0709205560337507
wikipedia,Cold War,the,funzione,1146,1.1109940598696473,0.9817696102818467,0.9536387050549638,0.7956995586926081
wikipedia,Cold War,of,funzione,458,1.0785616713472617,0.9532876250546386,1.0040019001009195,0.9443606454151885
wikipedia,Cold War,in,funzione,411,1.0023345625301578,1.0304171494164756,1.0296597744714304,0.998795631905586
wikipedia,Cold War,and,funzione,376,1.0036189419333514,0.9614014637039258,1.002059941467292,0.9101088763381587
wikipedia,Cold War,to,funzione,354,1.0659728857815605,0.9898046495939735,0.9464735063585681,0.8928028914605357
wikipedia,Cold War,was,funzione,116,1.0863328228993017,0.9852857233756552,1.0669236613855035,1.0694061291762904
wikipedia,Cold War,soviet,keyword,177,1.2007451614507072,0.9922029703722298,1.0800911903019008,1.228832455132095
wikipedia,Cold War,war,keyword,108,1.1792155428131248,0.9525509105824964,1.1561959581021666,1.2266962974649962
wikipedia,Cold War,us,keyword,68,1.2106079515017139,1.0321408647294925,1.1943717322899599,1.4821525071896988
wikipedia,Cold War,united,keyword,59,1.109278353531645,1.0206620968824094,1.066133583160412,1.023925880555237
wikipedia,Cold War,union,keyword,61,1.1449974165048897,0.943675233491431,1.0754375157714064,1.2007850962505697
wikipedia,Cold War,states,keyword,54,0.9542316855337146,0.9632919142834885,0.9171326828729177,0.879775571894253
wikipedia,Cold War,military,keyword,53,1.1224792980328628,0.9715419570699613,1.0968313551154745,1.1670998247419255
wikipedia,Cold War,as,appaiata,113,0.8867603891598225,1.0134484052868766,1.0118725092229823,1.039246631725233
wikipedia,Cold War,by,appaiata,106,1.056511052847582,0.9817786606065831,1.105843529055625,1.1618915138529127
wikipedia,Cold War,from,appaiata,60,1.1030280450650358,1.0363871806200218,1.0261612969488378,1.1681723361004548
wikipedia,Cold War,an,appaiata,56,0.8983563551202032,0.9601640600675002,0.9645690108133342,0.8567525932015776
wikipedia,Cold War,were,appaiata,54,1.147129710144845,0.9458128509172473,1.0724530021568908,1.056270484631834
wikipedia,Cold War,which,appaiata,49,1.0136699038298522,1.0212330171625599,1.0158046492173074,1.0058905081740968
wikipedia,Cold War,its,appaiata,44,1.0323158135036772,0.9742844503556937,1.0449020197656786,1.0986844842420713
wikipedia,Moscow,vocali,vocali,23846,1.3618464238408852,0.9715930397065838,1.0788175845474544,0.5751286713494302
wikipedia,Moscow,spazio,spazio,12570,1.2955203327673157,0.9445119100180954,1.0055769797991452,0.4808699112832777
wikipedia,Moscow,e,lettera,7185,1.1478142479925264,0.9279036609848615,0.9679651889317973,0.8494529039428432
wikipedia,Moscow,t,lettera,5614,1.1212759398379066,0.97278665594763,1.004800440481643,0.8633959382847568
wikipedia,Moscow,a,lettera,5013,1.1884927579959084,0.9910757202688535,0.9737496335499465,0.8667704035074634
wikipedia,Moscow,o,lettera,4965,1.1008936657933497,0.9335398112059371,0.948116415417561,0.9449176231722656
wikipedia,Moscow,i,lettera,4900,1.2958248181165595,0.9952316859966738,0.9992976445673115,0.9040273537751777
wikipedia,Moscow,s,lettera,4638,1.3314022564566064,0.9721002066671831,0.9821667144667398,0.9352328266527355
wikipedia,Moscow,n,lettera,4471,1.275412495596018,0.9203979039247764,0.9967802740589774,0.8722198628409932
wikipedia,Moscow,r,lettera,4113,1.1608225682394202,0.9753139392072132,0.977660390704814,0.856991996569187
wikipedia,Moscow,h,lettera,2737,1.1953014428920066,0.9838292559904045,1.011287056027508,0.8819480514342086
wikipedia,Moscow,l,lettera,2492,1.2910012182988713,0.9627767820664578,0.9528395676416507,1.0298909806641754
wikipedia,Moscow,c,lettera,2423,1.2448813318974115,0.9386411036935437,1.0419113217532854,0.9554060277249601
wikipedia,Moscow,d,lettera,2172,1.1743533388032321,0.9581255060690288,0.9669814160164112,0.9328251749720287
wikipedia,Moscow,m,lettera,1966,1.2145236140231717,0.9804058229998293,1.0066015434860613,0.9660839042707792
wikipedia,Moscow,u,lettera,1783,1.2761818120852666,1.0032788882888068,1.0258964467956775,0.9566315821526277
wikipedia,Moscow,f,lettera,1407,1.052235412743073,1.0145303799641778,0.9882923879940558,0.974662611804968
wikipedia,Moscow,w,lettera,1189,1.2754202429551582,0.9651369359061772,0.9781595464574431,0.9744945249332593
wikipedia,Moscow,p,lettera,1117,1.1773762800205319,1.0499855538281588,1.0641103208292053,1.1109464021497915
wikipedia,Moscow,y,lettera,1070,1.2177619768195616,0.9879266625680382,0.9749670392267465,0.9722568406563691
wikipedia,Moscow,g,lettera,1055,1.0687514049570959,0.9543211007134911,0.9732404046101415,1.0114634258335449
wikipedia,Moscow,the,funzione,1168,1.2930005322784623,0.9107379812433677,0.9909689882601759,0.9334008458309249
wikipedia,Moscow,of,funzione,603,1.2607456255754188,0.986351714398463,1.006648004095334,0.9609320143247195
wikipedia,Moscow,in,funzione,438,1.1450469150448983,0.9457196936834991,1.0135826697205441,0.9838787487313527
wikipedia,Moscow,and,funzione,373,1.1821995671543521,0.9992894173415806,1.0687129844117524,0.9532044208564922
wikipedia,Moscow,is,funzione,177,1.312992811594242,0.931550975886846,1.2464548847726689,2.052371195774301
wikipedia,Moscow,to,funzione,168,1.1848919371414042,1.0032327711172253,1.0745580721241257,1.1627336735809342
wikipedia,Moscow,moscow,keyword,307,1.2530663436625822,1.001367608092618,0.9955868744921824,1.086861879252782
wikipedia,Moscow,city,keyword,128,1.272935012348241,1.050363619108875,1.2755343717799932,1.5728758682176198
wikipedia,Moscow,russian,keyword,81,1.1885350753572792,0.9833028832243133,1.2000166846039892,1.3032048301840415
wikipedia,Moscow,russia,keyword,53,1.2049503863697086,0.9348590642972803,1.1630363880344976,1.1361682578176866
wikipedia,Moscow,also,keyword,39,1.0315428473096178,1.0087602599815175,1.0366762999467944,1.2684522545138566
wikipedia,Moscow,square,keyword,36,1.3465306453736572,1.0743797570957527,1.1940826475333604,1.5795239108618608
wikipedia,Moscow,first,keyword,34,1.0977811208395083,0.9480064758421367,0.974668201162559,1.0236241240427133
wikipedia,Moscow,as,appaiata,140,1.0169898056153324,1.0114843663307886,1.0022779430319024,1.0943225803523082
wikipedia,Moscow,was,appaiata,127,1.3826279551891818,0.9883707667807812,1.1684750041988785,1.312263562763387
wikipedia,Moscow,from,appaiata,78,1.2074996764750174,0.9603232042229798,1.173751468370417,1.4061397743831239
wikipedia,Moscow,that,appaiata,43,1.0164624939311775,0.9746099463074008,1.0608769439112544,1.1507670448420586
wikipedia,Moscow,one,appaiata,43,1.201687072033419,0.9952524983744877,1.1835398956629513,1.5100741844162695
wikipedia,Moscow,most,appaiata,36,1.2504973850763725,0.9877137523369189,1.1579735755836955,1.2294304728036045
wikipedia,Moscow,there,appaiata,34,1.0051891393216856,0.9600849670975351,1.0165402809765434,0.9607130758908473
wikipedia,Nelson Mandela,vocali,vocali,24950,1.1298509372089036,0.9733654584804333,0.9218249837328578,0.4999434046231052
wikipedia,Nelson Mandela,spazio,spazio,12373,1.062441398987777,1.0230763404071441,0.9894064503387798,0.47702235919170344
wikipedia,Nelson Mandela,e,lettera,7636,1.1051923334350968,0.9729704338812827,1.0145726081269675,0.8552846406895134
wikipedia,Nelson Mandela,a,lettera,6078,1.2357336941909003,1.0427291338114373,1.0295718052808254,0.8822676823514085
wikipedia,Nelson Mandela,t,lettera,5381,1.1809927734041228,1.079738143676368,1.0218895244824668,0.8926978393589735
wikipedia,Nelson Mandela,n,lettera,5265,1.1130100195310795,0.9320045688385737,0.972480750565199,0.8535121523542051
wikipedia,Nelson Mandela,i,lettera,5228,1.2180904557562648,0.9972099733929416,0.9906087846457403,0.8947749184783249
wikipedia,Nelson Mandela,o,lettera,4301,1.03442937829301,0.9622335255167522,0.9792120489887929,0.9013062641628005
wikipedia,Nelson Mandela,r,lettera,3911,1.0881310607658596,0.9629455241871595,0.9915743319159956,0.8501617437604689
wikipedia,Nelson Mandela,s,lettera,3730,1.0811520147357614,0.9937972445402946,0.9908971243746242,0.9112195145667922
wikipedia,Nelson Mandela,d,lettera,2985,1.041688105982445,1.002617142940406,0.9734642868330575,0.887717783580444
wikipedia,Nelson Mandela,h,lettera,2958,1.2020676853819463,0.9868657747162538,1.0028666534311819,0.9435749882029241
wikipedia,Nelson Mandela,l,lettera,2782,1.151232313133017,1.0138609649358672,1.0097263118934425,0.9617026793653292
wikipedia,Nelson Mandela,c,lettera,2247,1.0914959538194968,0.9648383364502084,1.043563529855777,1.029068274907309
wikipedia,Nelson Mandela,m,lettera,1908,1.178142416281583,1.0277286559703809,1.0203249452766328,0.9649096651770059
wikipedia,Nelson Mandela,u,lettera,1707,1.0727573415206746,0.9760998173970167,0.994137163365151,0.9450510138965912
wikipedia,Nelson Mandela,g,lettera,1357,0.9526923056763824,1.0308173604778066,0.9533910581875853,0.9277904272154436
wikipedia,Nelson Mandela,p,lettera,1340,1.109225629538306,0.9144492399815295,1.0371071554947024,1.062514020039862
wikipedia,Nelson Mandela,f,lettera,1338,1.0471757397394084,0.9879689595321444,1.0126060382975584,1.017794554317616
wikipedia,Nelson Mandela,w,lettera,1053,1.0275209509818255,1.0339288588148363,0.9527600953975827,0.9533458201138206
wikipedia,Nelson Mandela,b,lettera,1025,1.0548425899252087,0.997672407761469,1.02213291467309,1.0146042008306781
wikipedia,Nelson Mandela,the,funzione,716,1.1839840844838345,1.0387782054770687,0.9679880662815438,0.888423592846322
wikipedia,Nelson Mandela,and,funzione,393,0.9827725386059376,0.9101910780219189,0.9935071596469373,0.8103520286394321
wikipedia,Nelson Mandela,in,funzione,390,1.2135931889259348,1.05082869705671,1.1115904120865794,1.1098892361859047
wikipedia,Nelson Mandela,to,funzione,335,0.9923018571211142,1.0470463787551352,1.0335463855429792,0.9002013440612823
wikipedia,Nelson Mandela,of,funzione,327,1.078809764533247,0.9985131207623432,0.9950153789114639,0.9457031357503392
wikipedia,Nelson Mandela,was,funzione,212,1.0659411883990586,0.9962080672408181,0.9971353511834131,0.9830734982825802
wikipedia,Nelson Mandela,mandela,keyword,282,0.8615384413619526,0.9896404242761848,0.9190999229504554,0.8000680725108221
wikipedia,Nelson Mandela,anc,keyword,98,1.198225248438895,1.0527830359624128,1.1533636975656212,1.4164829775969412
wikipedia,Nelson Mandela,south,keyword,67,1.1547376481794644,0.9956993783842126,1.0305699068917122,0.961979507940083
wikipedia,Nelson Mandela,president,keyword,45,1.2351732880266113,0.9870903429528015,1.1886455230483512,1.592667935303203
wikipedia,Nelson Mandela,although,keyword,44,0.959843309547759,0.9969870790952214,0.9340407569606474,0.9078714029191273
wikipedia,Nelson Mandela,african,keyword,46,1.060128568357502,1.0265334228919418,1.0524408187242713,1.1094584754862202
wikipedia,Nelson Mandela,government,keyword,42,1.023136642522506,0.9923423387429736,1.0579286822856817,1.1009910749703873
wikipedia,Nelson Mandela,he,appaiata,212,1.2433461168970967,0.9951370963423655,1.271506255317937,1.4536859805431699
wikipedia,Nelson Mandela,on,appaiata,88,0.9996096542961783,1.0044646253627305,0.9540150122601933,0.9171583319009182
wikipedia,Nelson Mandela,from,appaiata,62,1.041441002585473,1.0203207735996844,1.0510877387863944,1.01820623374016
wikipedia,Nelson Mandela,which,appaiata,45,1.045461603262742,1.0227349975600923,1.022373437326896,0.9506553943699758
wikipedia,Nelson Mandela,but,appaiata,41,1.011069508420061,1.0089058058313745,1.011962630935242,1.0575330380267927
wikipedia,Nelson Mandela,him,appaiata,40,1.011202590544043,1.0192799393598575,0.9963496506676348,1.0867180460359094
wikipedia,Nelson Mandela,national,appaiata,37,1.1699220970718536,0.9481071064382754,1.1341362010191007,1.5075271232624563
wikipedia,Ancient Rome,vocali,vocali,25164,1.154813917836904,1.0023353449346724,1.0080370149246214,0.4966389208973071
wikipedia,Ancient Rome,spazio,spazio,12618,1.1380360543293204,0.9722112571116961,1.0194307485218745,0.4625973075666425
wikipedia,Ancient Rome,e,lettera,8072,1.1465630067234005,0.9642720677283277,1.0044938445026637,0.8397568211895599
wikipedia,Ancient Rome,a,lettera,5787,1.2854205302064994,0.979638286406156,0.9518541040298972,0.8454159522408231
wikipedia,Ancient Rome,t,lettera,5446,1.21624722022099,1.0333647210917805,1.0387991477767804,0.8720068333114308
wikipedia,Ancient Rome,i,lettera,4974,1.2011739927428626,1.0054383026912674,0.9834310589635143,0.9222637691715138
wikipedia,Ancient Rome,n,lettera,4702,1.19053064960381,0.9386731023438113,0.9069339369816586,0.8416125436697769
wikipedia,Ancient Rome,r,lettera,4534,0.8957373557029176,1.0383776364292683,0.9464214576838953,0.8274036048415158
wikipedia,Ancient Rome,o,lettera,4360,1.0381429456762552,0.9982666470174998,0.9999543309150626,0.8850787681919758
wikipedia,Ancient Rome,s,lettera,4180,1.1753753511044909,0.9888826034152841,1.003559038612391,0.9499327720947279
wikipedia,Ancient Rome,h,lettera,2833,1.2060249572913317,0.9917751641778391,0.9665693691221536,0.8814193228320759
wikipedia,Ancient Rome,d,lettera,2814,1.268363593605934,0.9909631270902941,0.9609094699526644,0.88292176514832
wikipedia,Ancient Rome,l,lettera,2747,1.1569555138339023,1.0089656599888255,1.0571117574008169,0.9991980672979754
wikipedia,Ancient Rome,c,lettera,2184,1.258007749753223,0.9481793775284778,0.9629649210095909,0.9319069454277672
wikipedia,Ancient Rome,u,lettera,1971,1.2756492479524877,1.0052818890301174,1.0536210501101833,1.0030447278194587
wikipedia,Ancient Rome,m,lettera,1911,1.1020440052964562,0.9493100413291325,0.9893547968288151,0.9856984323792277
wikipedia,Ancient Rome,p,lettera,1423,1.1953455745210753,0.9911171091222498,0.9779308096519399,1.0294519154354431
wikipedia,Ancient Rome,f,lettera,1355,1.1108130311078541,0.9502712811959816,0.9930893225983924,0.933473295867623
wikipedia,Ancient Rome,g,lettera,1159,1.3134470148123096,0.9045129097280706,1.1094782748887566,1.0685418323727003
wikipedia,Ancient Rome,w,lettera,1018,1.1719546730745407,1.0139863578830794,0.9860849752193692,0.9348977493592597
wikipedia,Ancient Rome,y,lettera,916,1.2515361915531347,0.9834617000526907,1.0160640927643285,1.0377017163168787
